Feed_rate_SLPM,Rinse_rate_SLPM,Pad_bar,Pde_bar,pred_R,pred_P,pred_V,obj,Productivity
8.0,1.6537265160736272,2.831936221811932,0.05,45.41842926025391,99.92427803039551,1.9430671107769013,2.779308642686289,20.180852351319
7.235171395474933,1.7358578699414027,3.2617056497408607,0.05,54.25373756408691,99.88669815063477,1.981296330690384,2.912488247872308,21.80197781350209
8.0,1.1304041877909519,6.4,0.05,81.0624771118164,88.08896965026855,2.0846324658393858,-0.2581885661442662,36.018636233581574
8.0,1.3124211114524937,6.4,0.05,79.82710113525391,89.82871185302734,2.2336287832260133,-0.263447144099293,35.46971940428048
8.0,1.666768125825366,6.4,0.05,77.35365234375,95.71916633605957,2.4900470495224,-0.07419585857505145,34.37068745463155
2.0,0.8,2.5,0.15,82.59819793701172,79.518798828125,0.8578133583068848,-0.017543045465028925,9.175251457400007
8.0,1.5305607091705433,6.4,0.05,78.48277587890625,93.3583317565918,2.397314350605011,-0.24194437291936877,34.87239294556381
8.0,1.4340752111688393,6.4,0.05,79.00880508422851,91.93256088256835,2.3473886966705324,-0.26268539510603295,35.10612444834786
8.0,0.9979243088173353,6.4,0.05,81.70590209960938,87.25409698486328,2.0278267860412598,-0.25460585113503487,36.30453041550922
8.0,1.3747991943665832,6.4,0.05,79.31236114501954,90.91695587158203,2.298810088634491,-0.2652862751289394,35.24100405873836
8.0,1.2349304331266873,6.4,0.05,80.26463012695312,88.88365783691407,2.133752393722534,-0.2610539704378386,35.664127447991284
8.0,1.8585422085746022,3.4569680718231304,0.05,49.173060455322265,99.98942771911621,2.01039812207222,3.143378671974731,21.849154382354655
8.0,1.7991694350209744,6.4,0.05,76.12269271850586,97.61026924133301,2.61020406961441,0.5587946394371617,33.823732950653884
8.0,0.9697657912984282,5.574408097143321,0.05,76.78473709106446,88.0001383972168,1.9913967204093934,-0.20306182302162662,34.11790031729856
4.594246961756372,1.893639454001375,2.863955828138881,0.05,68.15027076721191,99.9243667602539,1.9685619950294495,2.408321736727441,17.389989903617263
5.625141482786756,1.972976625464514,4.092267501060945,0.05,69.47600334167481,99.98708076477051,2.1012801146507263,3.116877896436173,21.70629420069554
8.0,1.4810487333480882,6.4,0.05,78.62824493408203,92.56014770507812,2.3754198265075686,-0.2566710286907177,34.93702947245395
8.0,1.7945741373886632,3.3551028254181388,0.10146637307103563,40.002946033477784,99.9727808380127,1.8210574734210967,2.5130407340099135,17.774580950245838
2.9606079802693657,2.1,3.0948202716672206,0.05,84.69774139404296,97.62953384399414,1.8462744140625,0.3015019956342684,13.927402990904667
5.036448400421111,2.024403125929175,3.746066067465721,0.09076257768809329,61.59496543884277,99.98781524658203,1.9012033653259277,2.476615800746603,17.230068821114696
4.887616498213361,2.1,3.5218358014803317,0.05,71.971298828125,99.99441291809082,2.0462843108177187,2.8389136947650253,19.537719478625892
6.522192791622608,0.8,6.4,0.05,90.5937939453125,85.39627059936524,1.8203656053543091,-0.2075133397642455,32.81780175494856
8.0,2.0676033199851447,6.4,0.05,65.3736557006836,99.95544807434082,2.7072125339508055,3.9260545628369767,29.04759400202304
4.277157792423237,1.9999205673682614,2.9620151093351113,0.05,73.10224380493165,99.79412208557129,1.9857345640659332,2.174706374840529,17.36614357790884
8.0,1.5142616047980468,5.754659976968498,0.05,74.84401935577392,93.84138084411622,2.3690625071525573,-0.1855243850282209,33.25557771589239
8.0,1.9858830025187137,4.598054278884295,0.05,52.26501495361328,99.98779640197753,2.3837285017967225,3.28241233685991,23.22300808498838
5.4487814576372235,2.1,4.7202978976912675,0.08811844798033637,61.96197345733643,99.9940746307373,2.326254243850708,2.6700341092600497,18.75176009472051
4.6503214538117135,1.7233026058786425,2.799584175923519,0.05,69.58900951385498,99.88956756591797,1.9193191957473754,2.4278682191564944,17.973846856310725
8.0,1.9828675169672538,4.922814367414378,0.11339202327051727,45.37396522521973,99.985443649292,2.3632800722122194,2.8080330624773153,20.161095566670483
